index_category,index,symbol,open,high,low,prev_close,ltp,indicative_close,chng,percent_chng,volume_shares,value_crores,high_52w,low_52w,percent_chng_30d,percent_chng_365d
THEMATIC_INDICES,NIFTY_MIDCAP_LIQUID_15,POLICYBZR,1875.6,1878.7,1816.0,1864.4,1828.4,,-36.0,-1.93,898138.0,165.07,2246.9,1311.35,5.01,5.91
THEMATIC_INDICES,NIFTY_MIDCAP_LIQUID_15,PERSISTENT,5300.0,5332.5,5090.0,5293.5,5131.0,,-162.5,-3.07,720110.0,370.15,6788.9,4148.95,1.68,-2.52
THEMATIC_INDICES,NIFTY100_LIQUID_15,NIFTY100 LIQUID 15,7001.6,7036.75,6986.15,6978.4,7018.8,,40.4,0.58,98988630.0,6462.12,7223.7,5985.3,2.16,1.96
THEMATIC_INDICES,NIFTY100_LIQUID_15,SHRIRAMFIN,589.0,596.0,585.6,585.8,595.65,,9.85,1.68,4166734.0,246.62,730.45,493.35,-6.04,-81.74
THEMATIC_INDICES,NIFTY100_LIQUID_15,MARUTI,14740.0,14957.0,14701.0,14662.0,14903.0,,241.0,1.64,473806.0,702.61,15240.0,10725.0,18.93,21.11
THEMATIC_INDICES,NIFTY100_LIQUID_15,POWERGRID,282.35,286.65,282.35,281.8,285.5,,3.7,1.31,9695914.0,276.14,366.25,247.3,0.19,-13.86
THEMATIC_INDICES,NIFTY100_LIQUID_15,RELIANCE,1363.0,1381.0,1359.3,1359.3,1375.7,,16.4,1.21,5777575.0,791.74,1551.0,1114.85,-1.28,-53.95
THEMATIC_INDICES,NIFTY100_LIQUID_15,ETERNAL,327.55,334.4,326.3,326.25,329.5,,3.25,1.0,31645035.0,1048.78,334.4,194.8,10.14,
THEMATIC_INDICES,NIFTY100_LIQUID_15,TATAMOTORS,690.9,697.35,683.1,687.5,693.5,,6.0,0.87,6692975.0,462.33,1085.85,535.75,5.95,-35.3
THEMATIC_INDICES,NIFTY100_LIQUID_15,BHARTIARTL,1887.0,1910.7,1875.7,1880.4,1894.0,,13.6,0.72,2620140.0,496.09,2045.8,1511.0,-1.78,22.5
THEMATIC_INDICES,NIFTY100_LIQUID_15,TATASTEEL,167.0,168.0,165.94,166.81,167.8,,0.99,0.59,16798170.0,280.58,170.18,122.62,5.69,10.52
THEMATIC_INDICES,NIFTY100_LIQUID_15,INDUSINDBK,756.35,759.5,750.0,754.85,758.25,,3.4,0.45,2873689.0,217.05,1498.0,606.0,-5.76,-46.8
THEMATIC_INDICES,NIFTY100_LIQUID_15,COALINDIA,392.4,393.25,389.0,391.45,393.1,,1.65,0.42,4535470.0,177.43,517.85,349.25,4.19,-21.0
THEMATIC_INDICES,NIFTY100_LIQUID_15,BAJFINANCE,942.0,942.35,932.0,934.75,936.95,,2.2,0.24,5467260.0,512.16,978.8,645.1,6.95,-87.06
THEMATIC_INDICES,NIFTY100_LIQUID_15,ADANIENT,2275.0,2293.5,2248.0,2278.8,2282.5,,3.7,0.16,443010.0,100.73,3211.0,2025.0,-0.82,-24.34
THEMATIC_INDICES,NIFTY100_LIQUID_15,TRENT,5557.0,5617.0,5494.0,5529.0,5515.5,,-13.5,-0.24,622758.0,344.82,8345.0,4488.0,3.21,-22.87
THEMATIC_INDICES,NIFTY100_LIQUID_15,SBIN,811.5,812.5,803.65,809.4,806.95,,-2.45,-0.3,5194842.0,419.37,875.45,680.0,0.18,-1.48
THEMATIC_INDICES,NIFTY100_LIQUID_15,KOTAKBANK,1949.7,1957.3,1937.1,1949.7,1939.5,,-10.2,-0.52,1981252.0,385.67,2301.9,1679.05,-2.84,9.42
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,NIFTY MIDCAP150 MOMENTUM 50,60432.45,60663.2,59946.5,60184.1,60142.95,,-41.15,-0.07,112222100.0,7232.67,,,-0.51,-8.31
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,BSE,2229.0,2347.9,2227.0,2219.5,2323.0,,103.5,4.66,7981732.0,1843.23,3030.0,900.33,-2.85,-19.75
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,INDUSTOWER,325.55,341.9,324.3,324.05,337.0,,12.95,4.0,17007563.0,570.14,444.55,312.55,-1.04,-23.85
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,GODREJIND,1204.5,1220.4,1182.5,1196.5,1220.4,,23.9,2.0,35058.0,4.19,1390.0,766.0,5.63,-0.72
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,BIOCON,354.0,364.8,354.0,356.85,363.4,,6.55,1.84,2400088.0,86.84,406.0,291.0,0.92,-5.0
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,NYKAA,240.5,245.68,240.49,239.53,243.0,,3.47,1.45,5599787.0,136.04,245.68,154.9,16.31,12.65
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,UNOMINDA,1280.0,1310.5,1279.8,1278.7,1295.6,,16.9,1.32,615472.0,80.01,1322.9,767.6,19.53,14.63
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,BDL,1430.0,1453.0,1425.8,1431.8,1450.4,,18.6,1.3,1072097.0,154.14,2096.6,890.0,-8.48,9.99
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,LTF,229.3,232.87,228.8,227.85,230.59,,2.74,1.2,5790664.0,133.71,232.87,129.2,14.3,35.16
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,PAYTM,1247.1,1268.7,1247.1,1241.1,1254.6,,13.5,1.09,2000299.0,251.84,1296.6,583.6,18.88,100.26
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,RVNL,326.7,331.05,325.05,326.95,329.9,,2.95,0.9,4541584.0,149.02,600.7,301.6,-4.8,-43.39
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,SUZLON,57.64,58.15,57.3,57.42,57.93,,0.51,0.89,36924536.0,212.94,86.04,46.15,-11.32,-23.86
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,MFSL,1580.9,1608.2,1574.3,1566.0,1576.6,,10.6,0.68,561180.0,89.2,1674.8,950.0,5.89,41.19
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,BERGEPAINT,540.0,545.6,532.0,541.1,543.95,,2.85,0.53,411344.0,22.16,629.5,437.75,-4.71,-9.54
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,MAXHEALTH,1169.9,1171.6,1159.0,1160.2,1166.0,,5.8,0.5,1271671.0,148.36,1314.3,860.25,-7.95,32.13
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,JUBLFOOD,654.9,661.2,650.7,654.2,657.25,,3.05,0.47,1227777.0,80.83,796.75,558.25,4.12,1.69
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,HDFCAMC,5589.0,5642.0,5543.5,5569.5,5594.0,,24.5,0.44,262035.0,146.39,5927.5,3563.05,-1.91,23.44
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,FEDERALBNK,191.0,191.09,189.11,189.9,190.56,,0.66,0.35,4068142.0,77.34,220.0,172.66,-3.47,0.46
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,SUNDARMFIN,4532.5,4552.0,4450.5,4495.6,4510.0,,14.4,0.32,68960.0,31.05,5535.85,3925.05,1.02,-7.43
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,LUPIN,1941.9,1970.0,1932.0,1939.2,1943.9,,4.7,0.24,319959.0,62.34,2402.9,1795.2,4.97,-15.12
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,MAZDOCK,2670.0,2696.5,2647.0,2680.3,2685.0,,4.7,0.18,795647.0,212.65,3775.0,1918.05,-3.39,-41.68
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,INDIANB,664.2,673.75,660.1,664.2,665.1,,0.9,0.14,388410.0,25.87,683.1,473.9,4.2,20.55
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,MUTHOOTFIN,2835.0,2874.9,2830.0,2826.3,2830.1,,3.8,0.13,464545.0,132.31,2874.9,1756.05,8.12,42.66
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,KALYANKJIL,505.0,507.7,498.8,501.9,502.45,,0.55,0.11,3099877.0,155.88,795.4,399.4,-14.95,-22.53
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,SBICARD,797.15,799.65,788.25,793.15,794.0,,0.85,0.11,387234.0,30.7,1027.25,659.8,-0.2,3.09
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,DALBHARAT,2400.1,2424.0,2391.0,2408.6,2410.0,,1.4,0.06,879898.0,212.18,2430.0,1601.0,7.09,25.95
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,AUBANK,700.0,700.0,682.15,696.25,696.6,,0.35,0.05,2961695.0,203.95,841.0,478.35,-5.56,-1.22
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,KPRMILL,987.0,995.0,965.0,991.5,991.5,,,,138084.0,13.58,1389.0,755.5,-4.77,16.71
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,CRISIL,5040.0,5073.4,4995.4,5007.5,5006.9,,-0.6,-0.01,69839.0,35.07,6950.0,3973.6,-3.9,9.12
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,DIXON,17852.0,17960.0,17814.0,17852.0,17841.0,,-11.0,-0.06,123212.0,220.36,19148.9,12022.0,8.13,43.85
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,HINDPETRO,384.7,386.55,380.2,384.6,384.0,,-0.6,-0.16,2017875.0,77.39,457.15,287.55,-4.43,-14.47
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,POWERINDIA,19040.0,19259.0,18710.0,18925.0,18871.0,,-54.0,-0.29,58438.0,110.74,21800.0,8801.0,-7.69,60.22
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,APLAPOLLO,1672.9,1680.0,1648.3,1672.9,1668.0,,-4.9,-0.29,153809.0,25.59,1936.0,1272.7,6.09,15.58
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,IPCALAB,1337.6,1353.3,1332.0,1339.2,1334.8,,-4.4,-0.33,105496.0,14.14,1755.9,1168.2,-3.77,-7.56
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,FORTIS,955.0,958.9,941.5,949.8,946.5,,-3.3,-0.35,851085.0,80.83,971.0,537.4,10.45,68.91
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,LLOYDSME,1297.0,1308.6,1283.7,1298.2,1292.0,,-6.2,-0.48,146314.0,18.92,1612.0,732.75,-11.16,65.98
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,JKCEMENT,6780.0,6780.0,6455.5,6678.5,6627.5,,-51.0,-0.76,56953.0,38.0,7565.5,3891.45,-4.68,41.13
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,SOLARINDS,14079.0,14189.0,13840.0,14059.0,13946.0,,-113.0,-0.8,46037.0,64.3,17820.0,8482.5,-7.32,27.89
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,PAGEIND,44900.0,44990.0,44155.0,44665.0,44270.0,,-395.0,-0.88,9964.0,44.3,50590.0,38850.0,-4.35,7.87
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,MARICO,740.0,740.45,726.0,738.6,731.75,,-6.85,-0.93,1035892.0,75.75,759.0,577.85,2.39,13.64
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,UPL,697.5,700.9,684.2,695.4,688.7,,-6.7,-0.96,1054221.0,72.86,741.0,484.9,-2.33,11.34
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,MRF,150390.0,150505.0,147700.0,149655.0,148040.0,,-1615.0,-1.08,4806.0,71.59,155000.0,102124.05,1.17,8.88
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,SRF,2899.0,2899.0,2835.5,2889.9,2853.5,,-36.4,-1.26,132494.0,37.87,3325.0,2126.85,-3.94,8.91
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,COROMANDEL,2314.0,2328.7,2250.0,2296.0,2265.0,,-31.0,-1.35,233510.0,53.2,2718.9,1545.65,-9.84,31.27
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,BHARTIHEXA,1779.8,1779.8,1726.1,1774.7,1748.7,,-26.0,-1.47,100619.0,17.57,2052.9,1170.0,-2.75,44.92
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,IGL,218.99,218.99,211.38,217.2,213.85,,-3.35,-1.54,1470158.0,31.44,284.78,153.05,4.39,-61.69
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,COFORGE,1705.8,1710.8,1640.0,1692.5,1661.0,,-31.5,-1.86,1573984.0,262.28,2005.36,1194.01,1.22,-74.69
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,POLICYBZR,1875.6,1878.7,1816.0,1864.4,1828.4,,-36.0,-1.93,898138.0,165.07,2246.9,1311.35,5.01,5.91
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,GLAXO,2845.0,2849.7,2755.0,2851.8,2767.3,,-84.5,-2.96,64535.0,18.06,3515.7,1921.0,1.29,-1.55
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,ABBOTINDIA,32385.0,32385.0,31030.0,32175.0,31220.0,,-955.0,-2.97,19273.0,60.28,37000.0,25325.0,-4.46,5.01
STRATEGY_INDICES,NIFTY_MIDCAP150_MOMENTUM_50,PERSISTENT,5300.0,5332.5,5090.0,5293.5,5131.0,,-162.5,-3.07,720110.0,370.15,6788.9,4148.95,1.68,-2.52
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,NIFTY SERVICES SECTOR,32170.1,32170.4,31825.75,32034.55,32012.5,,-22.05,-0.07,140230533.0,11206.99,33916.45,29070.85,-0.93,-0.24
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,SHRIRAMFIN,589.0,596.0,585.6,585.8,595.65,,9.85,1.68,4166734.0,246.62,730.45,493.35,-6.04,-81.74
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,POWERGRID,282.35,286.65,282.35,281.8,285.5,,3.7,1.31,9695914.0,276.14,366.25,247.3,0.19,-13.86
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,ETERNAL,327.55,334.4,326.3,326.25,329.5,,3.25,1.0,31645035.0,1048.78,334.4,194.8,10.14,
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,NAUKRI,1342.8,1365.5,1329.5,1331.8,1345.0,,13.2,0.99,967418.0,130.22,1825.78,1157.0,1.86,-81.98
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,SBILIFE,1815.0,1827.5,1800.1,1791.1,1806.0,,14.9,0.83,757123.0,136.96,1932.85,1372.55,-2.64,-5.38
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,TATAPOWER,382.6,386.5,380.1,382.6,385.75,,3.15,0.82,3358057.0,128.77,494.85,326.35,0.06,-8.34
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,HDFCLIFE,764.0,773.0,753.4,754.25,760.05,,5.8,0.77,3234619.0,245.92,820.75,584.3,0.93,1.02
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,BHARTIARTL,1887.0,1910.7,1875.7,1880.4,1894.0,,13.6,0.72,2620140.0,496.09,2045.8,1511.0,-1.78,22.5
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,BAJAJFINSV,2013.9,2023.8,2002.1,2002.2,2015.0,,12.8,0.64,1077230.0,216.81,2135.0,1551.65,4.7,8.01
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,AXISBANK,1056.6,1058.0,1047.8,1050.4,1056.0,,5.6,0.53,2849589.0,300.16,1281.65,933.5,-1.41,-10.56
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,MAXHEALTH,1169.9,1171.6,1159.0,1160.2,1166.0,,5.8,0.5,1271671.0,148.36,1314.3,860.25,-7.95,32.13
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,INDUSINDBK,756.35,759.5,750.0,754.85,758.25,,3.4,0.45,2873689.0,217.05,1498.0,606.0,-5.76,-46.8
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,BAJFINANCE,942.0,942.35,932.0,934.75,936.95,,2.2,0.24,5467260.0,512.16,978.8,645.1,6.95,-87.06
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,JIOFIN,310.0,313.9,308.9,309.45,310.0,,0.55,0.18,8618197.0,267.66,363.0,198.65,-5.25,-10.41
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,HDFCBANK,967.5,967.5,954.05,961.25,962.6,,1.35,0.14,11602111.0,1114.61,1018.85,806.5,-51.47,-41.45
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,LTIM,5197.5,5265.0,5069.0,5210.0,5215.0,,5.0,0.1,245302.0,127.12,6767.95,3802.0,3.18,-15.51
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,ICICIBANK,1411.0,1411.5,1387.7,1405.5,1402.3,,-3.2,-0.23,6621077.0,925.32,1500.0,1186.0,-2.83,13.5
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,WIPRO,246.1,247.32,241.27,244.97,244.36,,-0.61,-0.25,6233782.0,152.18,324.6,228.0,1.55,-53.57
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,SBIN,811.5,812.5,803.65,809.4,806.95,,-2.45,-0.3,5194842.0,419.37,875.45,680.0,0.18,-1.48
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,GAIL,174.67,175.22,172.61,174.66,173.99,,-0.67,-0.38,7598903.0,132.27,245.0,150.52,2.39,-23.74
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,INDIGO,5705.0,5710.0,5637.0,5695.0,5673.0,,-22.0,-0.39,820854.0,465.42,6232.5,3780.0,-3.79,17.43
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,NTPC,330.05,331.8,325.95,330.05,328.75,,-1.3,-0.39,5678244.0,186.37,448.45,292.8,-1.02,-18.49
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,KOTAKBANK,1949.7,1957.3,1937.1,1949.7,1939.5,,-10.2,-0.52,1981252.0,385.67,2301.9,1679.05,-2.84,9.42
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,ADANIPORTS,1330.0,1335.7,1312.8,1328.2,1321.1,,-7.1,-0.53,1135666.0,150.32,1494.0,995.65,-3.31,-9.81
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,DMART,4850.0,4898.5,4767.2,4829.3,4800.0,,-29.3,-0.61,247794.0,119.3,5484.85,3340.0,13.0,-9.7
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,APOLLOHOSP,7900.0,7915.0,7795.5,7900.0,7830.0,,-70.0,-0.89,228324.0,179.41,7980.0,6001.0,8.55,12.55
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,INFY,1470.0,1472.7,1433.0,1463.0,1446.0,,-17.0,-1.16,5466487.0,790.04,2006.45,1307.0,0.55,-25.27
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,TECHM,1499.0,1507.4,1462.1,1500.4,1478.0,,-22.4,-1.49,1875965.0,278.32,1807.7,1209.4,1.3,-9.86
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,TCS,3097.1,3103.4,3028.6,3095.7,3048.0,,-47.7,-1.54,2802055.0,855.22,4549.35,2991.6,0.53,-31.9
THEMATIC_INDICES,NIFTY_SERVICES_SECTOR,HCLTECH,1448.0,1452.3,1402.8,1443.3,1420.1,,-23.2,-1.61,3895199.0,554.36,2012.2,1302.75,-3.02,-20.75
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,NIFTY LOW VOLATILITY 50,25223.8,25243.2,24969.85,25160.65,25056.4,,-104.25,-0.41,102503014.0,13343.39,,,2.45,-2.22
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,MARUTI,14740.0,14957.0,14701.0,14662.0,14903.0,,241.0,1.64,473806.0,702.61,15240.0,10725.0,18.93,21.11
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,DRREDDY,1254.3,1271.7,1253.6,1253.0,1269.7,,16.7,1.33,769861.0,97.38,1405.9,1020.0,5.97,-81.06
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,POWERGRID,282.35,286.65,282.35,281.8,285.5,,3.7,1.31,9695914.0,276.14,366.25,247.3,0.19,-13.86
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,RELIANCE,1363.0,1381.0,1359.3,1359.3,1375.7,,16.4,1.21,5777575.0,791.74,1551.0,1114.85,-1.28,-53.95
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,SBILIFE,1815.0,1827.5,1800.1,1791.1,1806.0,,14.9,0.83,757123.0,136.96,1932.85,1372.55,-2.64,-5.38
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,HDFCLIFE,764.0,773.0,753.4,754.25,760.05,,5.8,0.77,3234619.0,245.92,820.75,584.3,0.93,1.02
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,BHARTIARTL,1887.0,1910.7,1875.7,1880.4,1894.0,,13.6,0.72,2620140.0,496.09,2045.8,1511.0,-1.78,22.5
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,SUNPHARMA,1582.4,1599.3,1575.5,1582.3,1592.9,,10.6,0.67,1814479.0,288.18,1960.35,1553.05,-0.1,-12.75
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,BAJAJFINSV,2013.9,2023.8,2002.1,2002.2,2015.0,,12.8,0.64,1077230.0,216.81,2135.0,1551.65,4.7,8.01
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,AXISBANK,1056.6,1058.0,1047.8,1050.4,1056.0,,5.6,0.53,2849589.0,300.16,1281.65,933.5,-1.41,-10.56
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,ASIANPAINT,2565.0,2602.0,2565.0,2568.6,2581.9,,13.3,0.52,1153436.0,297.73,3394.9,2124.75,3.56,-20.33
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,HEROMOTOCO,5360.0,5419.5,5348.5,5351.0,5370.0,,19.0,0.36,517415.0,277.86,6246.25,3344.0,19.85,-6.47
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,TATACONSUM,1074.0,1077.5,1061.2,1071.1,1075.0,,3.9,0.36,1130356.0,121.08,1234.3,882.9,1.86,-9.78
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,LUPIN,1941.9,1970.0,1932.0,1939.2,1943.9,,4.7,0.24,319959.0,62.34,2402.9,1795.2,4.97,-15.12
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,JSWSTEEL,1069.0,1076.6,1063.0,1072.4,1074.9,,2.5,0.23,748933.0,80.15,1089.2,880.0,1.95,15.95
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,HDFCBANK,967.5,967.5,954.05,961.25,962.6,,1.35,0.14,11602111.0,1114.61,1018.85,806.5,-51.47,-41.45
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,SBICARD,797.15,799.65,788.25,793.15,794.0,,0.85,0.11,387234.0,30.7,1027.25,659.8,-0.2,3.09
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,BAJAJ-AUTO,9117.0,9172.0,9053.0,9071.0,9075.0,,4.0,0.04,231190.0,210.38,12774.0,7089.35,11.08,-16.32
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,BRITANNIA,6066.0,6104.5,5998.5,6083.0,6081.0,,-2.0,-0.03,352302.0,213.16,6469.9,4506.0,12.47,3.86
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,GRASIM,2810.0,2837.5,2786.1,2809.8,2807.9,,-1.9,-0.07,495200.0,138.99,2898.4,2276.95,1.38,2.28
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,SHREECEM,30100.0,30100.0,29670.0,29945.0,29910.0,,-35.0,-0.12,16653.0,49.78,32490.0,23500.0,-1.73,17.06
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,ICICIBANK,1411.0,1411.5,1387.7,1405.5,1402.3,,-3.2,-0.23,6621077.0,925.32,1500.0,1186.0,-2.83,13.5
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,WIPRO,246.1,247.32,241.27,244.97,244.36,,-0.61,-0.25,6233782.0,152.18,324.6,228.0,1.55,-53.57
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,TORNTPHARM,3600.0,3636.5,3559.4,3599.3,3584.0,,-15.3,-0.43,94944.0,34.1,3787.9,2886.45,1.56,3.97
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,ULTRACEMCO,12680.0,12738.0,12530.0,12651.0,12592.0,,-59.0,-0.47,153774.0,193.75,13097.0,10047.85,3.07,9.17
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,NESTLEIND,1212.0,1216.4,1191.0,1212.6,1206.9,,-5.7,-0.47,1434458.0,172.59,1389.0,1055.0,-45.89,-51.75
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,KOTAKBANK,1949.7,1957.3,1937.1,1949.7,1939.5,,-10.2,-0.52,1981252.0,385.67,2301.9,1679.05,-2.84,9.42
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,DMART,4850.0,4898.5,4767.2,4829.3,4800.0,,-29.3,-0.61,247794.0,119.3,5484.85,3340.0,13.0,-9.7
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,UNITDSPR,1328.1,1333.0,1310.1,1321.5,1312.7,,-8.8,-0.67,551551.0,72.77,1700.0,1271.1,0.3,-11.64
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,PIDILITIND,3140.0,3140.0,3091.1,3119.1,3095.5,,-23.6,-0.76,112254.0,34.86,3415.0,2622.2,1.75,-3.56
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,TITAN,3695.0,3700.0,3660.0,3691.1,3660.0,,-31.1,-0.84,454120.0,166.94,3867.0,2925.0,7.24,-1.55
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,PAGEIND,44900.0,44990.0,44155.0,44665.0,44270.0,,-395.0,-0.88,9964.0,44.3,50590.0,38850.0,-4.35,7.87
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,APOLLOHOSP,7900.0,7915.0,7795.5,7900.0,7830.0,,-70.0,-0.89,228324.0,179.41,7980.0,6001.0,8.55,12.55
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,MARICO,740.0,740.45,726.0,738.6,731.75,,-6.85,-0.93,1035892.0,75.75,759.0,577.85,2.39,13.64
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,DABUR,553.8,555.85,542.35,552.7,547.05,,-5.65,-1.02,1489345.0,81.65,672.0,433.3,6.36,-15.21
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,LT,3592.8,3609.1,3549.1,3592.6,3553.7,,-38.9,-1.08,830812.0,296.25,3963.5,2965.3,-2.06,-1.95
STRATEGY_INDICES,NIFTY_LOW_VOLATILITY_50,MRF,150390.0,150505.0,147700.0,149655.0,148040.0,,-1615.0,-1.08,4806.0,71.59,155000.0,102124.05,1.17,8.88
